blocked_count,wait_time_growth,edge_count,graph_density,is_deadlock_imminent
0,0.0,7,0.001736111111111111,0
0,0.0,8,0.001984126984126984,0
0,0.12893968634300243,10,0.00248015873015873,0
0,0.09680064749406336,8,0.001984126984126984,0
0,0.0,7,0.001736111111111111,0
0,0.2110135582085623,5,0.001240079365079365,0
0,0.026853398646480876,4,0.000992063492063492,0
0,0.1513009266003989,9,0.002232142857142857,0
0,0.1396596891581264,2,0.000496031746031746,0
0,0.04146479851047827,6,0.001488095238095238,0
0,0.0,7,0.001736111111111111,0
0,0.0057290354453016275,2,0.000496031746031746,0
0,0.0,5,0.001240079365079365,0
0,0.05288313018130199,10,0.00248015873015873,0
1,0.019729226563120646,8,0.001984126984126984,0
0,0.03113086734428849,9,0.002232142857142857,0
0,0.019063559126502434,5,0.001240079365079365,0
0,0.09413105807674833,1,0.000248015873015873,0
0,0.18093063497331102,4,0.000992063492063492,0
0,0.0,7,0.001736111111111111,0
0,0.0,1,0.000248015873015873,0
0,0.0,4,0.000992063492063492,0
0,0.0015618333949603048,5,0.001240079365079365,0
0,0.09022771737866472,4,0.000992063492063492,0
0,0.0,3,0.000744047619047619,0
1,0.15192839236417688,5,0.001240079365079365,0
0,0.09266055080444072,5,0.001240079365079365,0
0,0.0,6,0.001488095238095238,0
1,0.0,2,0.000496031746031746,0
0,0.0,1,0.000248015873015873,0
0,0.04632062920991231,8,0.001984126984126984,0
0,0.0,7,0.001736111111111111,0
0,0.055229993767952325,3,0.000744047619047619,0
0,0.06256309336460009,3,0.000744047619047619,0
0,0.026044226333355597,7,0.001736111111111111,0
0,0.0,9,0.002232142857142857,0
0,0.03496500472996937,4,0.000992063492063492,0
0,0.0,9,0.002232142857142857,0
0,0.06791427754381955,9,0.002232142857142857,0
1,0.0,6,0.001488095238095238,0
2,0.0,2,0.000496031746031746,0
0,0.06446282463176967,7,0.001736111111111111,0
0,0.1161398787431406,1,0.000248015873015873,0
0,0.0,7,0.001736111111111111,0
2,0.0,1,0.000248015873015873,0
0,0.0,8,0.001984126984126984,0
0,0.12147970568943851,2,0.000496031746031746,0
0,0.0,6,0.001488095238095238,0
0,0.0,7,0.001736111111111111,0
0,0.06918811448550873,7,0.001736111111111111,0
0,0.13349032478434442,7,0.001736111111111111,0
0,0.06297498783986742,5,0.001240079365079365,0
1,0.20122704457007654,2,0.000496031746031746,0
1,0.10237095461069814,7,0.001736111111111111,0
0,0.17687717832594207,1,0.000248015873015873,0
0,0.0,6,0.001488095238095238,0
0,0.0703641615793175,3,0.000744047619047619,0
1,0.01591589453321057,8,0.001984126984126984,0
0,0.06255080168310358,6,0.001488095238095238,0
0,0.08852314829889911,2,0.000496031746031746,0
0,0.19541574337502865,4,0.000992063492063492,0
0,0.0,7,0.001736111111111111,0
0,0.19625871905307948,7,0.001736111111111111,0
0,0.00036956718478473255,2,0.000496031746031746,0
0,0.0,7,0.001736111111111111,0
0,0.0,5,0.001240079365079365,0
0,0.056288086017435485,6,0.001488095238095238,0
0,0.0,4,0.000992063492063492,0
0,0.0,6,0.001488095238095238,0
0,0.03423378344896215,3,0.000744047619047619,0
0,0.1554160420714774,2,0.000496031746031746,0
1,0.08539759765522237,2,0.000496031746031746,0
1,0.0,4,0.000992063492063492,0
0,0.0,6,0.001488095238095238,0
0,0.038632331781156,6,0.001488095238095238,0
0,0.0,3,0.000744047619047619,0
0,0.0,4,0.000992063492063492,0
0,0.0,2,0.000496031746031746,0
0,0.019502498402812676,3,0.000744047619047619,0
1,0.0,5,0.001240079365079365,0
0,0.04287906399387243,4,0.000992063492063492,0
1,0.0,3,0.000744047619047619,0
0,0.08953554307625997,3,0.000744047619047619,0
1,0.0,2,0.000496031746031746,0
1,0.0,3,0.000744047619047619,0
1,0.04547409121411344,8,0.001984126984126984,0
0,0.03430670089259352,8,0.001984126984126984,0
1,0.030845010833151477,8,0.001984126984126984,0
0,0.0,6,0.001488095238095238,0
0,0.0,6,0.001488095238095238,0
0,0.0,3,0.000744047619047619,0
1,0.0,8,0.001984126984126984,0
1,0.08745170741325226,2,0.000496031746031746,0
0,0.0,8,0.001984126984126984,0
0,0.0,8,0.001984126984126984,0
0,0.0,5,0.001240079365079365,0
0,0.0,5,0.001240079365079365,0
0,0.018142662011397137,1,0.000248015873015873,0
0,0.0,6,0.001488095238095238,0
1,0.0,2,0.000496031746031746,0
0,0.0,4,0.000992063492063492,0
0,0.0,1,0.000248015873015873,0
0,0.023641786235993268,1,0.000248015873015873,0
0,0.0,3,0.000744047619047619,0
0,0.0,7,0.001736111111111111,0
0,0.07813622223625105,3,0.000744047619047619,0
0,0.0,1,0.000248015873015873,0
1,0.0,6,0.001488095238095238,0
0,0.17388513518533313,7,0.001736111111111111,0
0,0.0,7,0.001736111111111111,0
0,0.04820667273353862,1,0.000248015873015873,0
0,0.036873314731751976,5,0.001240079365079365,0
0,0.0,5,0.001240079365079365,0
0,0.08451579711843216,5,0.001240079365079365,0
0,0.0,4,0.000992063492063492,0
0,0.17041055162554913,4,0.000992063492063492,0
1,0.0,5,0.001240079365079365,0
0,0.10544316549732602,5,0.001240079365079365,0
0,0.0,7,0.001736111111111111,0
0,0.03449450015462851,6,0.001488095238095238,0
1,0.1904136589573007,1,0.000248015873015873,0
0,0.16259589153620635,4,0.000992063492063492,0
0,0.029562448874709508,7,0.001736111111111111,0
0,0.0,5,0.001240079365079365,0
0,0.02167755637626291,6,0.001488095238095238,0
0,0.0,2,0.000496031746031746,0
0,0.0,3,0.000744047619047619,0
1,0.0,5,0.001240079365079365,0
2,0.0,4,0.000992063492063492,0
0,0.0,5,0.001240079365079365,0
0,0.01161730840765497,2,0.000496031746031746,0
1,0.0,1,0.000248015873015873,0
0,0.0,4,0.000992063492063492,0
0,0.0681359510442948,1,0.000248015873015873,0
1,0.029618480473101363,7,0.001736111111111111,0
0,0.03752169571571626,7,0.001736111111111111,0
0,0.0,3,0.000744047619047619,0
0,0.0,6,0.001488095238095238,0
0,0.08291298273361138,1,0.000248015873015873,0
0,0.0,5,0.001240079365079365,0
0,0.0,1,0.000248015873015873,0
1,0.0,4,0.000992063492063492,0
0,0.0,8,0.001984126984126984,0
0,0.04576865860535521,8,0.001984126984126984,0
0,0.0,9,0.002232142857142857,0
1,0.1388337778208448,9,0.002232142857142857,0
0,0.0,10,0.00248015873015873,0
0,0.0,3,0.000744047619047619,0
0,0.002128043710406337,6,0.001488095238095238,0
0,0.08867323595545425,6,0.001488095238095238,0
0,0.005633628681212093,5,0.001240079365079365,0
0,0.0,7,0.001736111111111111,0
1,0.0,7,0.001736111111111111,0
0,0.0,6,0.001488095238095238,0
0,0.0,10,0.00248015873015873,0
0,0.03295087355730091,1,0.000248015873015873,0
0,0.0,6,0.001488095238095238,0
0,0.0,2,0.000496031746031746,0
0,0.0,6,0.001488095238095238,0
0,0.03584536182096203,2,0.000496031746031746,0
0,0.06855077387902041,9,0.002232142857142857,0
1,0.18486088332964115,7,0.001736111111111111,0
0,0.1533854941032175,5,0.001240079365079365,0
0,0.013784450488078345,5,0.001240079365079365,0
0,0.050540427343099714,10,0.00248015873015873,0
0,0.019584524701068556,3,0.000744047619047619,0
0,0.0,6,0.001488095238095238,0
1,0.11468791992518995,2,0.000496031746031746,0
1,0.0,10,0.00248015873015873,0
1,0.0,3,0.000744047619047619,0
0,0.08760467925297943,6,0.001488095238095238,0
1,0.1472670675750982,5,0.001240079365079365,0
0,0.0,7,0.001736111111111111,0
0,0.0,3,0.000744047619047619,0
0,0.0,10,0.00248015873015873,0
1,0.0,2,0.000496031746031746,0
0,0.03240570282215607,5,0.001240079365079365,0
0,0.0,9,0.002232142857142857,0
1,0.0,7,0.001736111111111111,0
0,0.000988060982976315,6,0.001488095238095238,0
0,0.08247490065722979,6,0.001488095238095238,0
0,0.08160068487744233,6,0.001488095238095238,0
1,0.0,6,0.001488095238095238,0
0,0.17473631979155582,5,0.001240079365079365,0
1,0.0,1,0.000248015873015873,0
0,0.05939267344226445,6,0.001488095238095238,0
0,0.0,6,0.001488095238095238,0
0,0.0,4,0.000992063492063492,0
0,0.0229314128434647,5,0.001240079365079365,0
0,0.17126677128385692,3,0.000744047619047619,0
0,0.07803428116164463,1,0.000248015873015873,0
0,0.0,3,0.000744047619047619,0
0,0.012284343854019797,3,0.000744047619047619,0
1,0.0,2,0.000496031746031746,0
0,0.054347937867009304,2,0.000496031746031746,0
1,0.01998104337187135,3,0.000744047619047619,0
0,0.0,4,0.000992063492063492,0
0,0.08593137911229726,2,0.000496031746031746,0
0,0.04667162340051821,2,0.000496031746031746,0
0,0.05063669775262545,2,0.000496031746031746,0
0,0.0,2,0.000496031746031746,0
1,0.0,1,0.000248015873015873,0
0,0.1516394055253573,3,0.000744047619047619,0
0,0.06021183203924835,1,0.000248015873015873,0
0,0.0,5,0.001240079365079365,0
0,0.007748051851886254,5,0.001240079365079365,0
0,0.033417641724489744,6,0.001488095238095238,0
1,0.0,5,0.001240079365079365,0
0,0.0,1,0.000248015873015873,0
0,0.04506555553346548,6,0.001488095238095238,0
0,0.01295004510080991,3,0.000744047619047619,0
0,0.0,5,0.001240079365079365,0
0,0.0,2,0.000496031746031746,0
0,0.06531931105803095,5,0.001240079365079365,0
0,0.04295630002034795,4,0.000992063492063492,0
0,0.043338861573389474,2,0.000496031746031746,0
0,0.11535634286598602,2,0.000496031746031746,0
0,0.0,2,0.000496031746031746,0
0,0.0,6,0.001488095238095238,0
0,0.0,5,0.001240079365079365,0
1,0.12002617497388293,4,0.000992063492063492,0
1,0.0,1,0.000248015873015873,0
0,0.04107621895758842,4,0.000992063492063492,0
0,0.0,3,0.000744047619047619,0
1,0.0,6,0.001488095238095238,0
0,0.003444101170584135,6,0.001488095238095238,0
0,0.04535087125544674,2,0.000496031746031746,0
1,0.0,4,0.000992063492063492,0
0,0.0,5,0.001240079365079365,0
0,0.0,3,0.000744047619047619,0
0,0.01798310795379064,6,0.001488095238095238,0
0,0.048741392690484324,4,0.000992063492063492,0
0,0.0,2,0.000496031746031746,0
1,0.11438367264203908,5,0.001240079365079365,0
0,0.0,2,0.000496031746031746,0
0,0.0,3,0.000744047619047619,0
0,0.17349365758368085,4,0.000992063492063492,0
0,0.0,2,0.000496031746031746,0
0,0.0,3,0.000744047619047619,0
0,0.0,6,0.001488095238095238,0
1,0.0,5,0.001240079365079365,0
1,0.0,4,0.000992063492063492,0
0,0.17549330716472417,4,0.000992063492063492,0
1,0.001840163078343813,3,0.000744047619047619,0
2,0.13704096939838664,4,0.000992063492063492,0
0,0.14294578020440077,5,0.001240079365079365,0
0,0.19898550733375575,5,0.001240079365079365,0
0,0.03509425048957069,4,0.000992063492063492,0
0,0.0,2,0.000496031746031746,0
1,0.027402735267208544,2,0.000496031746031746,0
1,0.07322345071326535,5,0.001240079365079365,0
0,0.0,2,0.000496031746031746,0
1,0.0,3,0.000744047619047619,0
0,0.01435879365051602,1,0.000248015873015873,0
0,0.0,6,0.001488095238095238,0
0,0.041960997202411816,4,0.000992063492063492,0
0,0.10417246640588514,3,0.000744047619047619,0
1,0.05835443030118877,5,0.001240079365079365,0
0,0.007343451924111885,1,0.000248015873015873,0
0,0.0,6,0.001488095238095238,0
0,0.044350172058452486,5,0.001240079365079365,0
0,0.0,2,0.000496031746031746,0
0,0.0,3,0.000744047619047619,0
0,0.12613181018500463,5,0.001240079365079365,0
0,0.149610223342556,8,0.001984126984126984,0
1,0.0,9,0.002232142857142857,0
0,0.10487071264165636,3,0.000744047619047619,0
0,0.16554071130882952,7,0.001736111111111111,0
0,0.04912076654119963,2,0.000496031746031746,0
1,0.0,4,0.000992063492063492,0
0,0.00834811255198509,8,0.001984126984126984,0
0,0.0,6,0.001488095238095238,0
0,0.0,1,0.000248015873015873,0
0,0.0031075966875013876,7,0.001736111111111111,0
0,0.009682817740951716,1,0.000248015873015873,0
0,0.0,7,0.001736111111111111,0
1,0.09515497705740428,9,0.002232142857142857,0
0,0.0,6,0.001488095238095238,0
1,0.0,4,0.000992063492063492,0
0,0.006992926714063982,7,0.001736111111111111,0
1,0.0,2,0.000496031746031746,0
0,0.0,6,0.001488095238095238,0
1,0.0,4,0.000992063492063492,0
1,0.0,1,0.000248015873015873,0
0,0.0,6,0.001488095238095238,0
0,0.0,2,0.000496031746031746,0
0,0.0,6,0.001488095238095238,0
0,0.010940847183297006,3,0.000744047619047619,0
0,0.0,3,0.000744047619047619,0
0,0.04559041951707027,1,0.000248015873015873,0
0,0.0,5,0.001240079365079365,0
0,0.0,8,0.001984126984126984,0
0,0.0,3,0.000744047619047619,0
0,0.0,8,0.001984126984126984,0
0,0.0,8,0.001984126984126984,0
1,0.07760279138434754,1,0.000248015873015873,0
0,0.0,2,0.000496031746031746,0
0,0.0,1,0.000248015873015873,0
0,0.051651728439791,5,0.001240079365079365,0
1,0.09729965453330006,4,0.000992063492063492,0
0,0.0,6,0.001488095238095238,0
0,0.13305749040390402,5,0.001240079365079365,0
0,0.08929538701087693,5,0.001240079365079365,0
1,0.18296202017160873,4,0.000992063492063492,0
0,0.0,1,0.000248015873015873,0
0,0.17666554892914357,3,0.000744047619047619,0
0,0.11446062820500898,2,0.000496031746031746,0
0,0.020971329919736693,3,0.000744047619047619,0
1,0.022228985580085407,1,0.000248015873015873,0
0,0.12788658133133932,1,0.000248015873015873,0
0,0.0,2,0.000496031746031746,0
0,0.0,4,0.000992063492063492,0
0,0.09003985883950637,6,0.001488095238095238,0
0,0.04512253193185082,5,0.001240079365079365,0
0,0.16672241115511371,4,0.000992063492063492,0
0,0.15232386217122584,1,0.000248015873015873,0
0,0.0,1,0.000248015873015873,0
0,0.0,4,0.000992063492063492,0
0,0.0,5,0.001240079365079365,0
0,0.07574951493374855,5,0.001240079365079365,0
0,0.028375102366150113,1,0.000248015873015873,0
1,0.0,6,0.001488095238095238,0
0,0.0,5,0.001240079365079365,0
1,0.0,5,0.001240079365079365,0
0,0.0,2,0.000496031746031746,0
0,0.19114190871397235,6,0.001488095238095238,0
0,0.10074439731951985,2,0.000496031746031746,0
1,0.0,3,0.000744047619047619,0
1,0.0012499321907250335,4,0.000992063492063492,0
0,0.28684030556667683,1,0.000248015873015873,0
0,0.0,5,0.001240079365079365,0
1,0.10587285298838789,3,0.000744047619047619,0
0,0.0,2,0.000496031746031746,0
0,0.10366468294192557,5,0.001240079365079365,0
0,0.011127676805327563,4,0.000992063492063492,0
0,0.015243476687418581,2,0.000496031746031746,0
0,0.0,6,0.001488095238095238,0
0,0.025258992737909127,6,0.001488095238095238,0
0,0.06526464071770784,1,0.000248015873015873,0
0,0.0,5,0.001240079365079365,0
0,0.11650321048394573,5,0.001240079365079365,0
0,0.0,5,0.001240079365079365,0
0,0.0,5,0.001240079365079365,0
0,0.02871333541229858,7,0.001736111111111111,0
0,0.0,5,0.001240079365079365,0
0,0.02767229725883162,5,0.001240079365079365,0
0,0.0,1,0.000248015873015873,0
0,0.0,4,0.000992063492063492,0
0,0.06084077537992262,7,0.001736111111111111,0
0,0.27659796144392673,4,0.000992063492063492,0
0,0.14182403547575645,1,0.000248015873015873,0
0,0.0,6,0.001488095238095238,0
0,0.0,4,0.000992063492063492,0
0,0.0,3,0.000744047619047619,0
0,0.0,3,0.000744047619047619,0
0,0.027474190274634505,6,0.001488095238095238,0
2,0.0,1,0.000248015873015873,0
0,0.10146453864394119,3,0.000744047619047619,0
0,0.12059560179045421,7,0.001736111111111111,0
0,0.11418532448109715,1,0.000248015873015873,0
0,0.0,3,0.000744047619047619,0
0,0.0326624217565134,2,0.000496031746031746,0
0,0.10357246425830327,6,0.001488095238095238,0
1,0.08197283316910119,6,0.001488095238095238,0
0,0.0,6,0.001488095238095238,0
0,0.04494739128323069,1,0.000248015873015873,0
0,0.2086047049537114,7,0.001736111111111111,0
1,0.0,5,0.001240079365079365,0
0,0.2554686325902116,6,0.001488095238095238,0
0,0.0,7,0.001736111111111111,0
0,0.11804908779729612,3,0.000744047619047619,0
0,0.2278401986529228,2,0.000496031746031746,0
0,0.19708642707177992,1,0.000248015873015873,0
0,0.0,3,0.000744047619047619,0
0,0.08363287193354561,5,0.001240079365079365,0
0,0.023882938618641384,3,0.000744047619047619,0
0,0.0,7,0.001736111111111111,0
0,0.1366154628273648,6,0.001488095238095238,0
0,0.05987390159931402,2,0.000496031746031746,0
0,0.0,7,0.001736111111111111,0
0,0.0,8,0.001984126984126984,0
0,0.0,3,0.000744047619047619,0
0,0.12237103406692909,3,0.000744047619047619,0
0,0.0,2,0.000496031746031746,0
0,0.0,8,0.001984126984126984,0
1,0.0,1,0.000248015873015873,0
0,0.04283166923752375,5,0.001240079365079365,0
0,0.007715649621771674,4,0.000992063492063492,0
0,0.00785770297191498,1,0.000248015873015873,0
0,0.0,4,0.000992063492063492,0
0,0.0,1,0.000248015873015873,0
0,0.0,6,0.001488095238095238,0
1,0.15834772772495997,5,0.001240079365079365,0
0,0.0,9,0.002232142857142857,0
0,0.017252678292308983,7,0.001736111111111111,0
1,0.051086298914831775,9,0.002232142857142857,0
0,0.1450927548279212,8,0.001984126984126984,0
0,0.18071966436378853,5,0.001240079365079365,0
0,0.0,1,0.000248015873015873,0
0,0.0,4,0.000992063492063492,0
0,0.21650560678066025,5,0.001240079365079365,0
1,0.11905485943435962,6,0.001488095238095238,0
0,0.01848678838526347,1,0.000248015873015873,0
0,0.13907324875915425,6,0.001488095238095238,0
0,0.0,5,0.001240079365079365,0
0,0.08039193308807205,2,0.000496031746031746,0
0,0.0,6,0.001488095238095238,0
0,0.0,7,0.001736111111111111,0
0,0.12024777476530082,7,0.001736111111111111,0
0,0.03171469847104752,8,0.001984126984126984,0
0,0.10951604117202318,7,0.001736111111111111,0
0,0.04335054999468425,6,0.001488095238095238,0
0,0.055957706151046706,3,0.000744047619047619,0
0,0.0,8,0.001984126984126984,0
0,0.2633537940031605,8,0.001984126984126984,0
1,0.05317448831256588,6,0.001488095238095238,0
0,0.0,9,0.002232142857142857,0
0,0.0,5,0.001240079365079365,0
0,0.0,2,0.000496031746031746,0
0,0.0,7,0.001736111111111111,0
1,0.0,5,0.001240079365079365,0
0,0.0,2,0.000496031746031746,0
1,0.0,5,0.001240079365079365,0
0,0.10639409875608562,3,0.000744047619047619,0
0,0.04441983272906719,3,0.000744047619047619,0
0,0.11013229577357622,1,0.000248015873015873,0
0,0.05222506360177786,1,0.000248015873015873,0
0,0.0,3,0.000744047619047619,0
0,0.05737444210044132,3,0.000744047619047619,0
0,0.0,3,0.000744047619047619,0
0,0.01455211977682408,4,0.000992063492063492,0
0,0.0,5,0.001240079365079365,0
0,0.06954024745502987,4,0.000992063492063492,0
0,0.0,2,0.000496031746031746,0
0,0.0,4,0.000992063492063492,0
0,0.0,3,0.000744047619047619,0
0,0.0,4,0.000992063492063492,0
0,0.0,1,0.000248015873015873,0
0,0.10887696542166721,3,0.000744047619047619,0
0,0.0,5,0.001240079365079365,0
0,0.16957228778108654,4,0.000992063492063492,0
1,0.18972886947731116,3,0.000744047619047619,0
1,0.017528677893392387,1,0.000248015873015873,0
0,0.0,1,0.000248015873015873,0
0,0.0,4,0.000992063492063492,0
0,0.0,3,0.000744047619047619,0
0,0.005225849049748321,5,0.001240079365079365,0
0,0.0,2,0.000496031746031746,0
0,0.09778155496862004,1,0.000248015873015873,0
0,0.0,2,0.000496031746031746,0
0,0.11535903433169255,5,0.001240079365079365,0
0,0.13863493972628435,4,0.000992063492063492,0
0,0.0,1,0.000248015873015873,0
0,0.0,2,0.000496031746031746,0
0,0.15301951988633514,1,0.000248015873015873,0
0,0.0664927162301741,2,0.000496031746031746,0
0,0.0,3,0.000744047619047619,0
0,0.0,3,0.000744047619047619,0
0,0.05114995753618615,4,0.000992063492063492,0
0,0.19351540400602293,5,0.001240079365079365,0
1,0.0,2,0.000496031746031746,0
0,0.0,4,0.000992063492063492,0
1,0.004522270899998257,3,0.000744047619047619,0
0,0.005119790188108535,3,0.000744047619047619,0
0,0.032297450361766816,4,0.000992063492063492,0
0,0.0,1,0.000248015873015873,0
0,0.12208212988130479,5,0.001240079365079365,0
0,0.0,2,0.000496031746031746,0
0,0.04347700645568912,5,0.001240079365079365,0
1,0.04754306825266235,3,0.000744047619047619,0
0,0.0,4,0.000992063492063492,0
0,0.0,3,0.000744047619047619,0
0,0.015725843678529833,3,0.000744047619047619,0
0,0.0006211355621786128,2,0.000496031746031746,0
0,0.0,1,0.000248015873015873,0
0,0.0,1,0.000248015873015873,0
2,0.13680984817638128,2,0.000496031746031746,0
0,0.0,4,0.000992063492063492,0
0,0.11426999162351831,5,0.001240079365079365,0
0,0.0,4,0.000992063492063492,0
0,0.2569907035475335,5,0.001240079365079365,0
0,0.0,1,0.000248015873015873,0
0,0.12046744399937044,3,0.000744047619047619,0
0,0.0,3,0.000744047619047619,0
0,0.061484139730297316,4,0.000992063492063492,0
0,0.17786551265382486,2,0.000496031746031746,0
0,0.0,5,0.001240079365079365,0
0,0.24415043421694682,3,0.000744047619047619,0
0,0.18095149185186066,4,0.000992063492063492,0
0,0.0,2,0.000496031746031746,0
0,0.0,1,0.000248015873015873,0
0,0.0,2,0.000496031746031746,0
0,0.006416712562467415,1,0.000248015873015873,0
1,0.0,4,0.000992063492063492,0
0,0.023278674294016366,2,0.000496031746031746,0
0,0.0,4,0.000992063492063492,0
0,0.09583858198420425,1,0.000248015873015873,0
0,0.0051660976851079805,3,0.000744047619047619,0
0,0.022907468820570258,3,0.000744047619047619,0
1,0.10743180127155615,1,0.000248015873015873,0
0,0.15587980694978887,5,0.001240079365079365,0
1,0.0,5,0.001240079365079365,0
0,0.0,3,0.000744047619047619,0
0,0.0,3,0.000744047619047619,0
0,0.21247714030169618,6,0.001488095238095238,0
0,0.13313390619884033,9,0.002232142857142857,0
0,0.007125374991089249,4,0.000992063492063492,0
0,0.0,2,0.000496031746031746,0
0,0.12395840064415616,4,0.000992063492063492,0
0,0.0,3,0.000744047619047619,0
0,0.10683793336940164,4,0.000992063492063492,0
1,0.0604120889588518,8,0.001984126984126984,0
0,0.0,1,0.000248015873015873,0
0,0.09994190326779112,6,0.001488095238095238,0
0,0.04796797395099632,9,0.002232142857142857,0
1,0.019894969648330953,6,0.001488095238095238,0
0,0.033614496302622886,8,0.001984126984126984,0
0,0.0,9,0.002232142857142857,0
0,0.20498120957859262,3,0.000744047619047619,0
0,6.82818957482628e-05,2,0.000496031746031746,0
0,0.0,2,0.000496031746031746,0
0,0.10819848092499423,5,0.001240079365079365,0
0,0.003402741107223205,7,0.001736111111111111,0
1,0.011137260184005243,8,0.001984126984126984,0
0,0.07601183762563613,9,0.002232142857142857,0
1,0.10544121122194115,7,0.001736111111111111,0
0,0.11947628618769378,7,0.001736111111111111,0
0,0.08946471875738723,2,0.000496031746031746,0
0,0.0,3,0.000744047619047619,0
0,0.004693490206036963,6,0.001488095238095238,0
0,0.0,2,0.000496031746031746,0
0,0.07640297815728596,8,0.001984126984126984,0
0,0.05964411375817527,8,0.001984126984126984,0
1,0.0,9,0.002232142857142857,0
0,0.0,6,0.001488095238095238,0
0,0.0,3,0.000744047619047619,0
0,0.0,9,0.002232142857142857,0
0,0.0,3,0.000744047619047619,0
0,0.0,3,0.000744047619047619,0
1,0.07172835811587756,7,0.001736111111111111,0
0,0.04447738078315948,2,0.000496031746031746,0
1,0.0,9,0.002232142857142857,0
0,0.2220683796583114,3,0.000744047619047619,0
0,0.0008828138267394708,5,0.001240079365079365,0
0,0.09898601405859991,3,0.000744047619047619,0
1,0.0,3,0.000744047619047619,0
1,0.12030478522059247,6,0.001488095238095238,0
0,0.07754237330893744,4,0.000992063492063492,0
1,0.10294574815983573,6,0.001488095238095238,0
0,0.08723153800284504,9,0.002232142857142857,0
0,0.0,5,0.001240079365079365,0
0,0.0072874098015515395,2,0.000496031746031746,0
0,0.1191707497107065,5,0.001240079365079365,0
0,0.0,4,0.000992063492063492,0
0,0.01786947168104756,9,0.002232142857142857,0
0,0.12292147842970505,5,0.001240079365079365,0
0,0.24851899166788916,3,0.000744047619047619,0
0,0.026477531097797963,5,0.001240079365079365,0
1,0.0,9,0.002232142857142857,0
1,0.031470630755446864,2,0.000496031746031746,0
0,0.08721970000729778,9,0.002232142857142857,0
0,0.0,3,0.000744047619047619,0
0,0.09331280723410694,3,0.000744047619047619,0
0,0.0,3,0.000744047619047619,0
1,0.0,6,0.001488095238095238,0
0,0.07932854051651252,1,0.000248015873015873,0
1,0.0,1,0.000248015873015873,0
0,0.13522026788671446,2,0.000496031746031746,0
0,0.04240668615184512,1,0.000248015873015873,0
0,0.003944704824073949,5,0.001240079365079365,0
0,0.02810092502818063,4,0.000992063492063492,0
0,0.0,7,0.001736111111111111,0
1,0.0,1,0.000248015873015873,0
1,0.002440733953316213,8,0.001984126984126984,0
0,0.09955815140020298,9,0.002232142857142857,0
0,0.17031726099180378,5,0.001240079365079365,0
0,0.0,5,0.001240079365079365,0
1,0.05827375831738644,8,0.001984126984126984,0
0,0.0,4,0.000992063492063492,0
0,0.0,7,0.001736111111111111,0
0,0.08965886542360185,1,0.000248015873015873,0
1,0.0,6,0.001488095238095238,0
1,0.0,1,0.000248015873015873,0
0,0.0,2,0.000496031746031746,0
1,0.0,4,0.000992063492063492,0
0,0.05212799050138145,4,0.000992063492063492,0
0,0.03216785413765001,4,0.000992063492063492,0
0,0.016805980596682025,4,0.000992063492063492,0
0,0.0,2,0.000496031746031746,0
0,0.017847666388538973,3,0.000744047619047619,0
0,0.0,5,0.001240079365079365,0
0,0.032910677871012955,2,0.000496031746031746,0
1,0.0,3,0.000744047619047619,0
0,0.0,7,0.001736111111111111,0
0,0.1904433508174741,6,0.001488095238095238,0
0,0.0,3,0.000744047619047619,0
1,0.02773584619646759,6,0.001488095238095238,0
0,0.0,7,0.001736111111111111,0
1,0.024827393291144584,3,0.000744047619047619,0
2,0.0,4,0.000992063492063492,0
0,0.0,2,0.000496031746031746,0
1,0.0,7,0.001736111111111111,0
1,0.0,3,0.000744047619047619,0
0,0.0,5,0.001240079365079365,0
0,0.02353882605480125,5,0.001240079365079365,0
0,0.0,1,0.000248015873015873,0
0,0.09200114600053962,3,0.000744047619047619,0
1,0.0,2,0.000496031746031746,0
0,0.0,4,0.000992063492063492,0
0,0.0,1,0.000248015873015873,0
0,0.04643698635465742,3,0.000744047619047619,0
0,0.0,4,0.000992063492063492,0
0,0.018106274277108234,2,0.000496031746031746,0
0,0.13032780373160638,2,0.000496031746031746,0
1,0.0,1,0.000248015873015873,0
1,0.022035182927354544,1,0.000248015873015873,0
0,0.0,3,0.000744047619047619,0
0,0.021209335307417525,4,0.000992063492063492,0
0,0.0,7,0.001736111111111111,0
0,0.0,5,0.001240079365079365,0
0,0.0,3,0.000744047619047619,0
0,0.05136144642310963,6,0.001488095238095238,0
0,0.06549755842216898,6,0.001488095238095238,0
0,0.08107986455917099,4,0.000992063492063492,0
0,0.0,3,0.000744047619047619,0
0,0.00976703767483354,8,0.001984126984126984,0
0,0.0,8,0.001984126984126984,0
0,0.0,8,0.001984126984126984,0
0,0.0,5,0.001240079365079365,0
1,0.0269294752580734,8,0.001984126984126984,0
0,0.11971864846224281,1,0.000248015873015873,0
0,0.0,2,0.000496031746031746,0
0,0.027899179474847397,7,0.001736111111111111,0
0,0.08618168032188236,8,0.001984126984126984,0
0,0.0,4,0.000992063492063492,0
0,0.0,4,0.000992063492063492,0
0,0.029760494279712238,6,0.001488095238095238,0
0,0.0,1,0.000248015873015873,0
0,0.0,1,0.000248015873015873,0
0,0.0,5,0.001240079365079365,0
0,0.11833238104431568,8,0.001984126984126984,0
0,0.16739015887420605,8,0.001984126984126984,0
0,0.0,5,0.001240079365079365,0
0,0.05336479953688871,1,0.000248015873015873,0
0,0.0,2,0.000496031746031746,0
